"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"D9QRTHNM","journalArticle","2003","Carr CA","Use of a maternity support binder for relief of pregnancy-related back pain.","JOGNN: Journal of Obstetric, Gynecologic & Neonatal Nursing","","0884-2175","10.1177/0884217503255196","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=106885693&lang=pt-br&site=ehost-live","OBJECTIVE: To examine the feasibility, acceptability, and effectiveness of a support binder for low back pain in pregnancy. DESIGN: Pilot study, using a prospective, two-group design with repeated measures. SETTING: Ambulatory maternity clinic in a tertiary care teaching hospital. PARTICIPANTS: Women of at least 20 weeks gestation with low back pain, but no preexisting back or disc disease. Thirty women assigned to the intervention group and 10 to a comparison group. INTERVENTIONS: Participants completed a pain assessment at pretest. Intervention participants received a maternity support binder to wear while awake for 2 weeks. At an appointment 2 weeks later, a posttest questionnaire and a taped interview were administered. The comparison group participants received the support binder after the second appointment. MAIN OUTCOME MEASURES: Back pain intensity, duration, and effect on daily activities were assessed using a pain in pregnancy questionnaire. RESULTS: The intervention group had significant reduction in mean pain scores and effect of pain on daily activities, including family, house and yard, recreational, exercise, and sleep. Interaction of group by time was significant for change in pain and effect on family, house and yard, and exercise activities. CONCLUSION: The use of a support binder for pregnancy-related low back pain is a promising intervention and was well-accepted by the participants.","2003-08-07","2019-02-14 12:41:50","2019-02-14 12:41:50","","495-502","","4","32","","JOGNN: Journal of Obstetric, Gynecologic & Neonatal Nursing","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Interviews; Pregnancy; Prospective Studies; Questionnaires; Adult; Human; Pregnancy Complications; Audiorecording; Funding Source; Data Analysis Software; Descriptive Statistics; Power Analysis; Pregnancy Trimester, Third; Pregnancy Trimester, Second; Self Report; T-Tests; Repeated Measures; Low Back Pain -- Therapy -- In Pregnancy; Univariate Statistics; Pain Measurement; Exploratory Research; Pilot Studies; Multivariate Analysis of Variance; Research Subject Recruitment; Pretest-Posttest Design; Clinical Research; Orthoses -- Utilization -- In Pregnancy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TYYY9EJG","journalArticle","2009","Rafiei SM","Use of clonazepam and avoidance of sleep deprivation in the treatment of juvenile myoclonic epilepsy.","Iranian Journal of Child Neurology","","1735-4668","","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=105295966&lang=pt-br&site=ehost-live","ObjectivesJuvenile Myoclonic Epilepsy(J.M.E.) needs life-long anti-epileptic drug (AED) treatment. Of various drugs tried in this condition, valproate effectively treats all types of seizures seen in J.M.E. Among valproate side effects, neural tube defects (NTD) in the offspring, is a deterring factor in its use in childbearing period. To avoid NTD, most authorities advise on switching to AED drug before conception.As well, the effects of valproate on male fertility is feared of. Clonazepam controls only the myoclonic jerks, leaving the patients unprotected and susceptible to generalized seizures, which mostly occur in the morning after sleep deprivation. Sleep deprivation is the most prevalent precipitating factor for generalized seizures in these patients.Materials &MethodsBetween Jan 2003 & April 2008, 15 newly diagnosed JME patients (9 girls, 6 boys), were given clonazepam (1.0-4.0 mg) at bedtime, and were compared to 16 patients on valproate treatment. All were advised to avoid sleep deprivation.ResultsThis study showed, all patients in the clonazepam group, (100%) had full control of their myoclonic jerks; 4(26.6%) had breakthrough episodes of generalized seizures, provoked by sleep deprivation; the rest (11,73.4%), were in full remission of their myoclonic and generalized seizures. In control group, 2(12.5%), had episodes of breakthrough, sleep-deprived, generalized seizures;the rest(14, 87.5%) were in remission. Statistically, there was no significance between the results in both groups. Clonazepam side effects were limited to mild to moderate drowsiness in the morning, eliminated by giving the dose earlier at night.ConclusionThe study suggests that if J.M.E. patients avoid sleep deprivation, they can be treated with clonazepam alone to avoid side effects of valproate","2009-12","2019-02-14 12:41:51","2019-02-14 12:41:51","","13-16","","3","3","","Iranian Journal of Child Neurology","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Adolescence; Adult; Human; Male; Sleep -- Physiology; Sleep Deprivation -- Complications; Clonazepam -- Administration and Dosage; Clonazepam -- Adverse Effects; Clonazepam -- Therapeutic Use; Epilepsy, Partial -- Diagnosis; Neurology; Patient Compliance -- Evaluation; Valproic Acid -- Therapeutic Use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LAJFFQXQ","journalArticle","2007","Sharma H; Chandola HM; Singh G; Basisht G","Utilization of Ayurveda in Health Care: An Approach for Prevention, Health Promotion, and Treatment of Disease. Part 2-Ayurveda in Primary Health Care.","Journal of Alternative & Complementary Medicine","","1075-5535","10.1089/acm.2007.7017-B","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=105900565&lang=pt-br&site=ehost-live","Ayurveda is a comprehensive natural health care system that originated in India more than 5000 years ago. It is still widely used in India as a system of primary health care, and interest in it is growing worldwide as well. Ayurveda has unique concepts and methodologies to address health care throughout the course of life, from pregnancy and infant care to geriatric disorders. Common spices are utilized, as well as herbs, herbal mixtures, and special preparations known as Rasayanas. Purification procedures known as Panchakarma remove toxins from the physiology. Research has been conducted worldwide on Ayurveda. There are encouraging results for its effectiveness in treating various ailments, including chronic disorders associated with the aging process. Pilot studies presented in this paper were conducted on depression, anxiety, sleep disorders, hypertension, diabetes mellitus, Parkinson's disease, and Alzheimer's disease. These preliminary studies yielded positive results and provide a basis for conducting larger, more rigorous clinical trials. Conducting research that compares Ayurveda's comprehensive treatment approach, Western allopathic treatment, and an integrated approach combining the Ayurvedic and allopathic treatments would shed light on which treatment approach is the most effective for the benefit of the patient.","2007-12","2019-02-14 12:41:52","2019-02-14 12:41:52","","1135-1150","","10","13","","Journal of Alternative & Complementary Medicine","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Depression -- Therapy; Anxiety -- Therapy; Sleep Disorders -- Therapy; Health Promotion -- Methods; Medicine, Herbal; Plant Extracts -- Therapeutic Use; Alzheimer's Disease -- Therapy; Medicine, Ayurvedic; Mind Body Techniques; Neoplasms -- Drug Therapy; Neoplasms -- Therapy; Parkinson Disease -- Therapy; Plants, Medicinal; Primary Health Care -- Methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MKKDQUV3","journalArticle","2014","Sharkey, Katherine M; Waters, Kelly; Millman, Richard P; Moore, Robin; Martin, Susan M; Bourjeily, Ghada","Validation of the Apnea Risk Evaluation System (ARES) Device Against Laboratory Polysomnography in Pregnant Women at Risk for Obstructive Sleep Apnea Syndrome.","Journal of Clinical Sleep Medicine","","1550-9389","10.5664/jcsm.3694","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=107795076&lang=pt-br&site=ehost-live","STUDY OBJECTIVE: To assess the validity of using the Apnea Risk Evaluation System (ARES) Unicorder for detecting obstructive sleep apnea (OSA) in pregnant women. METHODS: Sixteen pregnant women, mean age (SD) = 29.8 (5.4) years, average gestational age (SD) = 28.6 (6.3) weeks, mean body mass index (SD) = 44.7 (6.9) kg/m(2) with signs and symptoms of OSA wore the ARES Unicorder during one night of laboratory polysomnography (PSG). PSG was scored according to AASM 2007 criteria, and PSG AHI and RDI were compared to the ARES 1%, 3%, and 4% AHIs calculated with the ARES propriety software. RESULTS: Median PSG AHI and PSG RDI were 3.1 and 10.3 events/h of sleep, respectively. Six women had a PSG AHI >= 5 events/h of sleep and 11 had a PSG RDI >= 5 events/h of sleep. PSG AHI and RDI were strongly correlated with the ARES AHI measures. When compared with polysomnographic diagnosis of OSA, the ARES 3% algorithm provided the best balance between sensitivity (1.0 for PSG AHI, 0.91 for PSG RDI) and specificity (0.5 for PSG AHI, 0.8 for PSG RDI) for detecting sleep disordered breathing in our sample. CONCLUSIONS: The ARES Unicorder demonstrated reasonable consistency with PSG for diagnosing OSA in this small, heterogeneous sample of obese pregnant women. CITATION: Sharkey KM, Waters K, Millman RP, Moore R, Martin SM, Bourjeily G. Validation of the Apnea Risk Evaluation System (ARES) device against laboratory polysomnography in pregnant women at risk for obstructive sleep apnea syndrome. J Clin Sleep Med 2014;10(5):497-502.","2014-05-15","2019-02-14 12:41:53","2019-02-14 12:41:53","","497-502","","5","10","","Journal of Clinical Sleep Medicine","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Adult; Human; Young Adult; Polysomnography; Sleep Apnea, Obstructive -- Diagnosis; Risk Factors; Sleep Apnea Syndromes -- Diagnosis; Sleep Apnea Syndromes -- Physiopathology; Brain -- Physiopathology; Sleep Apnea, Obstructive -- Etiology; Sleep Apnea, Obstructive -- Physiopathology; Electroencephalography -- Methods; Electroencephalography -- Equipment and Supplies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YN62DSHG","journalArticle","2016","Tsai, Shao‐Yu; Shun, Shiow‐Ching; Lee, Pei‐Lin; Lee, Chien‐Nan; Weaver, Terri E.","Validation of the Chinese Version of the Functional Outcomes of Sleep Questionnaire-10 in Pregnant Women.","Research in Nursing & Health","","0160-6891","10.1002/nur.21750","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=119459449&lang=pt-br&site=ehost-live","We evaluated the psychometric properties of a Mandarin Chinese version of the Functional Outcomes of Sleep Questionnaire‐10 (FOSQ‐10) in pregnant women. A total of 228 first‐trimester pregnant women participated in the study, which was conducted in an outpatient obstetric clinic at a medical center in Taipei, Taiwan. The Chinese version of the FOSQ‐10 demonstrated satisfactory internal consistency (Cronbach alpha = .85), adequate corrected item‐total correlations (from.40 to.67), and acceptable test–retest reliability over 7 days (ICC = .73). Construct validity was supported by exploratory factor analysis showing a one‐factor structure with item loadings between.49 and.77. Significant associations with the Medical Outcomes Study Short‐Form Health Survey 12 version 2 and Pittsburgh Sleep Quality Index supported criterion‐related and convergent validity. Significant differences in the Chinese version of the FOSQ‐10 total scores were found between women with clinically significant daytime sleepiness and those without, suggesting adequate discriminant validity. Ceiling effects were observed for all items, but no floor or ceiling effects were found for total scores. Findings suggest that the Chinese version of the FOSQ‐10 is a valid and reliable instrument to identify important effects of sleep‐related impairment in Chinese women during pregnancy. Further testing is needed in more diverse pregnant women, such as women with complicated pregnancies and those with sleep disorders. © 2016 Wiley Periodicals, Inc.","2016-12","2019-02-14 12:41:53","2019-02-14 12:41:53","","463-471","","6","39","","Research in Nursing & Health","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Prospective Studies; Questionnaires; Human; Expectant Mothers; Convenience Sample; Funding Source; Data Analysis Software; Coefficient Alpha; Scales; Self Report; T-Tests; Taiwan; Fatigue; Pregnancy Trimester, First; Pearson's Correlation Coefficient; Socioeconomic Factors; Validation Studies; Internal Consistency; Academic Medical Centers; Quality of Life; Instrument Validation; P-Value; Sleep -- In Pregnancy; Factor Analysis; Conceptual Framework; Functional Status -- In Pregnancy; Outpatient Service; Severity of Illness; Test-Retest Reliability; Intraclass Correlation Coefficient; Construct Validity; Criterion-Related Validity; Discriminant Validity; Disorders of Excessive Somnolence -- In Pregnancy; Item-Total Correlations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VG2U9UNT","journalArticle","2012","O'Brien, Louise M; Bullough, Alexandra S; Shelgikar, Anita V; Chames, Mark C; Armitage, Roseanne; Chervin, Ronald D","Validation of Watch-PAT-200 against polysomnography during pregnancy.","Journal of Clinical Sleep Medicine","","1550-9389","10.5664/jcsm.1916","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=108142304&lang=pt-br&site=ehost-live","STUDY OBJECTIVES: To determine the relationships between key variables obtained from ambulatory polysomnography (PSG) and the wrist-worn Watch-PAT 200 device in pregnant women. METHODS: In this prospective cohort study, women in their third trimester of pregnancy underwent full overnight home PSG using the 22-channel MediPalm system and the Watch-PAT 200 device. PSGs were scored by a blinded, experienced technologist using AASM 2007 criteria; the Watch-PAT was scored automatically by the manufacturer's proprietary software. RESULTS: A total of 31 pregnant women were studied. Mean age was 30.2 ± 7.1 years; mean gestational age was 33.4 ± 3.0 weeks; mean BMI was 31.9 ± 8.1 kg/m(2); 39% of women were nulliparous. Key variables generated by PSG and Watch-PAT correlated well over a wide range, including the apnea-hypopnea index (AHI, r = 0.76, p < 0.001); respiratory disturbance index (RDI, r = 0.68, p < 0.001), mean oxygen saturation (r = 0.94, p < 0.001), and minimum oxygen saturation (r = 0.88, p < 0.001). The area under the curve for AHI >= 5 and RDI >= 10 were 0.96 and 0.94, respectively. Association between stage 3 sleep on PSG and deep sleep on Watch-PAT was poor. Watch-PAT tended to overscore RDI, particularly as severity increased. CONCLUSIONS: Among pregnant women, Watch-PAT demonstrates excellent sensitivity and specificity for identification of obstructive sleep apnea, defined as AHI >= 5 on full PSG. Watch-PAT may overestimate RDI somewhat, especially at high RDI values.","2012-06-15","2019-02-14 12:41:54","2019-02-14 12:41:54","","287-294","","3","8","","Journal of Clinical Sleep Medicine","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Prospective Studies; Adult; Human; Pregnancy Complications -- Diagnosis; Sleep Apnea, Obstructive -- Complications; Sleep Apnea, Obstructive -- Diagnosis; Sleep -- Physiology; Clinical Assessment Tools; Single-Blind Studies; Pregnancy Complications -- Physiopathology; Sensitivity and Specificity; Polysomnography -- Equipment and Supplies; Sleep Apnea, Obstructive -- Physiopathology; Pregnancy -- Physiology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PWAJLIM7","journalArticle","2013","Nylen, Kimberly; Williamson, J.; O'Hara, Michael; Watson, David; Engeldinger, Jane","Validity of somatic symptoms as indicators of depression in pregnancy.","Archives of Women's Mental Health","","1434-1816","10.1007/s00737-013-0334-2","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=104291911&lang=pt-br&site=ehost-live","Somatic symptoms (e.g., fatigue, appetite changes, and sleep disruption) are common to both pregnancy and depression. The goal of the present study was to examine the validity of somatic symptoms as indicators of depression during pregnancy. The Inventory of Depression and Anxiety Symptoms (IDAS) was administered to a cross-sectional sample of 255 pregnant women as well as 820 women from five community-based samples, who served as a control group. Confirmatory factor analysis (CFA) was used to evaluate the fit of a single-factor model of depression in pregnant and community samples. Multigroup CFA was used to test the invariance of the factor loadings of eight depression-related symptom scales. The fit for a one-factor model was adequate for both the pregnant and community samples. All eight IDAS scales were valuable indicators of depression in the community group; however, Appetite Loss and Appetite Gain were poor indicators of depression among the pregnant women. The factor loadings for Lassitude and Appetite Gain were significantly weaker amongst the pregnant women than community women. The magnitude of the factor loadings for Insomnia and Well Being were significantly greater for the pregnant group. With the exception of appetite disturbance, somatic symptoms, though a common occurrence during pregnancy, are valid indicators of depression during pregnancy. When assessing for prenatal depression, somatic symptoms should not necessarily be dismissed as normative pregnancy experiences.","2013-06","2019-02-14 12:41:55","2019-02-14 12:41:55","","203-210","","3","16","","Archives of Women's Mental Health","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Cross Sectional Studies; Iowa; Adolescence; Adult; Human; Funding Source; Middle Age; Data Analysis Software; Descriptive Statistics; Psychological Tests; Validation Studies; Instrument Validation; Factor Analysis; Goodness of Fit Chi Square Test; Depression -- Diagnosis -- In Pregnancy; Somatoform Disorders -- Diagnosis -- In Pregnancy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U5JL95ZM","journalArticle","2016","Pavlidis, Elena; Facini, Carlotta; Pisani, Francesco","Vertex Rolandic Spikes and Central Sleep Apnea in a Newborn.","Pediatric Neurology","","0887-8994","10.1016/j.pediatrneurol.2016.03.019","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=116369980&lang=pt-br&site=ehost-live","We report a term male baby, born by normal pregnancy and uneventful Cesarean delivery, who experienced central apneas during sleep. He was diagnosed with congenital central hypoventilation syndrome (Ondine curse) by means of polysomnographic registration--contemporarily using a thermistor, a strain gauge, and pulse oximetry. The diagnosis was further confirmed by genetic investigation for PHOX2B mutations. Serial EEGs during the first days of life showed negative and biphasic vertex Rolandic spikes (Figure).","2016-07","2019-02-14 12:41:55","2019-02-14 12:41:55","","88-89","","","60","","Pediatric Neurology","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Infant, Newborn; Male; Electroencephalography; Proteins; Sleep Apnea, Central; Epilepsy, Partial -- Diagnosis; Epilepsy, Partial; Epilepsy, Partial -- Complications; Mutation; Sleep Apnea, Central -- Complications; Sleep Apnea, Central -- Diagnosis; Transcription Factors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z6VHBT7P","journalArticle","2007","Paavonen EJ; Strang-Karlsson S; Räikkönen K; Heinonen K; Pesonen AK; Hovi P; Andersson S; Järvenpää AL; Eriksson JG; Kajantie E","Very low birth weight increases risk for sleep-disordered breathing in young adulthood: the Helsinki Study of Very Low Birth Weight Adults.","Pediatrics","","0031-4005","","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=106003035&lang=pt-br&site=ehost-live","OBJECTIVE: We investigated whether very low birth weight (<1500 g) is associated with the risk of sleep-disordered breathing in young adulthood. METHODS: The study was a retrospective longitudinal study of 158 young adults born with very low birth weight and 169 term-born control subjects (aged 18.5-27.1 years). The principal outcome variable was sleep-disordered breathing defined as chronic snoring. RESULTS: The crude prevalence of chronic snoring was similar in both groups: 15.8% for the very low birth weight group versus 13.6% for the control group. However, after controlling for the confounding variables in multivariate logistic regression models (age, gender, current smoking, parental education, height, BMI, and depression), chronic snoring was 2.2 times more likely in the very low birth weight group compared with the control group. In addition, maternal smoking during pregnancy was significantly and independently of very low birth weight related to risk of sleep-disordered breathing. Maternal preeclampsia, standardized birth weight, and, for very low birth weight infants, small-for-gestational-age status were not related to sleep-disordered breathing. CONCLUSIONS: Premature infants with very low birth weight have a twofold risk of sleep-disordered breathing as young adults. In addition, maternal smoking during pregnancy increases the risk of sleep-disordered breathing by more than twofold.","2007-10","2019-02-14 12:41:55","2019-02-14 12:41:55","","778-784","","4","120","","Pediatrics","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Case Control Studies; Female; Pregnancy; Prospective Studies; Adult; Human; Infant, Newborn; Male; Retrospective Design; Sleep Apnea Syndromes -- Physiopathology; Finland; Prenatal Exposure Delayed Effects; Infant, Premature; Multivariate Analysis; Smoking; Chronic Disease; Snoring -- Physiopathology; Infant, Very Low Birth Weight","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4V2A8AS","journalArticle","2013","Castro Conde, José Ramón; González González, Nieves Luisa; González Barrios, Desiré; González Campo, Candelaria; Suárez Hernández, Yaiza; Sosa Comino, Elena","Video-EEG recordings in full-term neonates of diabetic mothers: observational study.","Archives of Disease in Childhood -- Fetal & Neonatal Edition","","1359-2998","10.1136/archdischild-2013-304283","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=109862469&lang=pt-br&site=ehost-live","OBJETIVE: To determine whether full-term newborn infants of diabetic mothers (IDM) present immature/disorganised EEG patterns in the immediate neonatal period, and whether there was any relationship with maternal glycaemic control. DESIGN AND SETTING: Cohort study with an incidental sample performed in a tertiary hospital neonatal unit. PATIENTS: 23 IDM and 22 healthy newborns born between 2010 and 2013. INTERVENTIONS: All underwent video-EEG recording lasting >90 min at 48-72 h of life. MAIN OUTCOME MEASURES: We analysed the percentage of indeterminate sleep, transient sharp waves per hour and mature-for-gestational age EEG patterns (discontinuity, maximum duration of interburst interval (IBI), asynchrony, asymmetry, [delta] brushes, encoches frontales and [alpha]/ rolandic activity). The group of IDM was divided into two subgroups according to maternal HbA1c: (1) HbA1c>=6% and (2) HbA1c<6%. RESULTS: Compared with healthy newborns, IDM presented significantly higher percentage of indeterminate sleep (57% vs 25%; p<0.001), discontinuity (2.5% vs 0%; p=0.044) and [delta] brushes in the bursts (6% vs 3%; p=0.024); higher duration of IBI (0.3 s vs 0 s; p=0.017); fewer encoches frontales (7/h vs 35/h; p<0.001), reduced /[alpha] rolandic activity (3/h vs 9/h; p<0.001); and more transient sharp waves (25/h vs 5/h; p<0.001). IDM with maternal HbA1c>=6% showed greater percentage of [delta] brushes in the burst (14% vs 4%; p=0.007). CONCLUSIONS: Full-term IDM newborns showed video-EEG features of abnormal development of brain function. Maternal HbA1c levels<6% during pregnancy could minimise the risk of cerebral dysmaturity.","2013-11","2019-02-14 12:41:56","2019-02-14 12:41:56","","F493-8","","6","98","","Archives of Disease in Childhood -- Fetal & Neonatal Edition","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Prospective Studies; Human; Infant, Newborn; Statistics; Gestational Age; Mothers; Child Development; Brain -- Physiopathology; Diabetes Mellitus, Gestational -- Diagnosis; Diabetes Mellitus, Type 1 -- Diagnosis; Term Birth; Blood Glucose -- Metabolism; Electroencephalography -- Methods; Brain Diseases -- Blood; Brain Diseases -- Diagnosis; Brain Diseases -- Physiopathology; Diabetes Mellitus, Gestational -- Blood; Diabetes Mellitus, Type 1 -- Blood; Hemoglobin A, Glycosylated -- Metabolism; Videorecording -- Utilization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VFRPYU35","journalArticle","2015","Tikotzky, Liat; Sadeh, Avi; Volkovich, Ella; Manber, Rachel; Meiri, Gal; Shahar, Golan","VII. INFANT SLEEP DEVELOPMENT FROM 3 TO 6 MONTHS POSTPARTUM: LINKS WITH MATERNAL SLEEP AND PATERNAL INVOLVEMENT.","Monographs of the Society for Research in Child Development","","0037-976X","10.1111/mono.12147","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=103761790&lang=pt-br&site=ehost-live","ABSTRACT The aims of this longitudinal study were to examine (a) development of infant sleep and maternal sleep from 3 to 6 months postpartum; (b) concomitant and prospective links between maternal sleep and infant sleep; and (c) triadic links between paternal involvement in infant caregiving and maternal and infant sleep. The study included 57 families that were recruited during pregnancy. Maternal and infant sleep was assessed using actigraphy and sleep diaries for 5 nights. Both fathers and mothers completed a questionnaire assessing the involvement of fathers relative to mothers in infant caregiving. The results demonstrated moderate improvement in infant and maternal sleep percent between 3 and 6 months. Maternal sleep percent at 3 months significantly predicted infant sleep percent at 6 months. Greater paternal involvement in infant daytime and nighttime caregiving at 3 months significantly predicted more consolidated maternal and infant sleep at 6 months. These findings suggest that maternal sleep is an important predictor of infant sleep and that increased involvement of fathers in infant caregiving responsibilities may contribute to improvements in both maternal and infant sleep during the first 6 months postpartum.","2015-03","2019-02-14 12:41:56","2019-02-14 12:41:56","","107-124","","1","80","","Monographs of the Society for Research in Child Development","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Prospective Studies; Questionnaires; Infant; Adult; Human; Male; Descriptive Statistics; Edinburgh Postnatal Depression Scale; Scales; Summated Rating Scaling; Paired T-Tests; Pearson's Correlation Coefficient; Socioeconomic Factors; Diaries; Mothers; Israel; Spearman's Rank Correlation Coefficient; Infant Development; Actigraphy; Postnatal Care; Structural Equation Modeling; Sleep -- Physiology -- In Infancy and Childhood; Paternal Role","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MT9Z7M2I","journalArticle","2017","Baddock, Sally A.; Tipene-Leach, David; Williams, Sheila M.; Tangiora, Angeline; Jones, Raymond","Wahakura Versus Bassinet for Safe Infant Sleep: A Randomized Trial.","Pediatrics","","0031-4005","10.1542/peds.2016-0162","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=121092021&lang=pt-br&site=ehost-live","OBJECTIVES: To compare an indigenous sleep device (wahakura] for infants at high risk for sudden unexpected death with a bassinet, for measures of infant sleep position, head covering, breastfeeding, bed-sharing, and maternal sleep and fatigue. METHODS: A total of 200 mainly Māori pregnant women were recruited from deprived areas of New Zealand. They were randomized to receive a bassinet or wahakura and asked to sleep the infant in this device from birth. Questionnaires at 1, 3, and 6 months and an overnight infrared video in the home at 1 month were completed. RESULTS: An intention-to-treat and an ""as-used"" analysis of questionnaires showed no group differences at 1, 3, and 6 months in infant-adult direct bed-sharing (7% vs 12%, P = .24 at 1 month), and at the 6-month interview, the wahakura group reported twice the level of full breastfeeding (22.5% vs 10.7%, P = .04). Maternal sleep and fatigue were not significantly different between groups. Video identified no increase in head covering, prone/side sleep position, or bed-sharing in the wahakura group, either from intention-to-treat analysis, or when analyzed for actual sleep location. CONCLUSION: There were no significant differences in infant risk behaviors in wahakura compared with bassinets and there were other advantages, including an increase in sustained breastfeeding. This suggests wahakura are relatively safe and can be promoted as an alternative to infant-adult bed-sharing. Policies that encourage utilization are likely to be helpful in high-risk populations.","2017-02","2019-02-14 12:41:56","2019-02-14 12:41:56","","57-57","","2","139","","Pediatrics","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Questionnaires; Sudden Infant Death -- Prevention and Control; Sudden Infant Death -- Risk Factors; Infant; Human; New Zealand; Random Assignment; Randomized Controlled Trials; Sleep -- In Infancy and Childhood; Infant Equipment; Cribs; Maori","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
